City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
590,Half Moon Bay,37.4636,-122.4286,60.01,76,1,19.57,US,2021-02-20 21:46:10
591,Lumby,50.2498,-118.969,44.01,60,63,3.44,CA,2021-02-20 21:49:35
592,Vestmannaeyjar,63.4427,-20.2734,42.82,75,66,20.04,IS,2021-02-20 21:46:16
593,Batagay-Alyta,67.8006,130.4114,-31.94,80,16,0.92,RU,2021-02-20 21:49:35
594,Conceicao Do Mato Dentro,-19.0372,-43.425,70.77,90,79,3.13,BR,2021-02-20 21:49:36
595,Ngorongoro,-3.2397,35.4875,53.98,98,53,2.77,TZ,2021-02-20 21:49:36
596,Gloversville,43.0528,-74.3438,26.01,54,90,10.36,US,2021-02-20 21:49:36
597,Felanitx,39.4696,3.1483,55.0,87,0,9.22,ES,2021-02-20 21:46:15
598,Maloy,61.9353,5.1136,50.0,81,90,19.57,NO,2021-02-20 21:49:36
599,Talakan,50.3167,130.3667,-10.12,89,99,1.48,RU,2021-02-20 21:49:37
600,Kurilsk,45.2333,147.8833,22.62,95,99,24.52,RU,2021-02-20 21:45:22
601,Takoradi,4.8845,-1.7554,80.73,82,57,9.73,GH,2021-02-20 21:45:27
602,San Carlos,9.6612,-68.5827,88.93,38,98,7.16,VE,2021-02-20 21:49:37
603,Itaituba,-4.2761,-55.9836,77.27,95,100,1.99,BR,2021-02-20 21:49:37
604,Huarmey,-10.0681,-78.1522,74.57,68,0,11.01,PE,2021-02-20 21:49:37
605,Kayes,14.0,-11.0,87.89,19,97,6.31,ML,2021-02-20 21:49:37
606,Alamosa,37.4695,-105.87,42.8,42,1,24.16,US,2021-02-20 21:49:38
607,Manado,1.487,124.8455,77.0,94,40,2.3,ID,2021-02-20 21:49:38
608,Marrakesh,31.6315,-8.0083,68.0,24,40,3.44,MA,2021-02-20 21:45:36
609,Teguise,29.0605,-13.564,66.2,88,20,21.85,ES,2021-02-20 21:49:38
610,Waipawa,-41.4122,175.5153,64.4,72,75,23.02,NZ,2021-02-20 21:44:01
611,Marivan,35.5219,46.176,32.88,94,91,1.86,IR,2021-02-20 21:49:39
612,Nuuk,64.1835,-51.7216,10.4,67,90,13.8,GL,2021-02-20 21:47:12
613,Cortez,37.3489,-108.5859,46.4,34,1,8.05,US,2021-02-20 21:49:39
614,Kiunga,-6.1219,141.2906,73.71,98,100,2.8,PG,2021-02-20 21:45:07
615,Jiayuguan,39.8167,98.3,32.47,71,48,1.5,CN,2021-02-20 21:44:33
616,Along,28.1667,94.7667,54.77,63,0,1.92,IN,2021-02-20 21:49:40
617,Gizo,-8.103,156.8419,84.72,69,86,3.89,SB,2021-02-20 21:49:40
618,Caravelas,-17.7125,-39.2481,78.28,85,100,6.8,BR,2021-02-20 21:49:40
619,Kholodnyy,62.7167,147.95,-25.71,81,37,3.38,RU,2021-02-20 21:44:07
620,Konstantinovka,49.6167,127.9833,-9.54,87,0,0.92,RU,2021-02-20 21:49:40
621,Calvinia,-31.4707,19.776,48.97,88,0,4.83,ZA,2021-02-20 21:45:54
622,San Ignacio,17.1561,-89.0714,71.01,73,75,11.5,BZ,2021-02-20 21:49:41
623,Zyryanka,65.75,150.85,-35.81,83,29,1.43,RU,2021-02-20 21:49:41
624,La Libertad,-2.2333,-80.9,80.6,74,0,9.22,EC,2021-02-20 21:46:09
625,Tucurui,-3.7661,-49.6725,79.54,78,95,2.66,BR,2021-02-20 21:49:41
626,Honiara,-9.4333,159.95,82.22,76,89,1.7,SB,2021-02-20 21:49:41
627,Ipixuna,-1.7625,-48.8043,73.4,94,75,2.3,BR,2021-02-20 21:49:42
628,Ambulu,-8.345,113.6058,75.72,82,97,2.51,ID,2021-02-20 21:49:42
629,Lamu,-2.2717,40.902,77.83,86,100,11.3,KE,2021-02-20 21:49:42
630,Killybegs,54.6333,-8.45,43.0,88,32,13.0,IE,2021-02-20 21:49:42
631,Umm Lajj,25.0213,37.2685,67.68,48,0,13.62,SA,2021-02-20 21:49:42
632,Salalah,17.0151,54.0924,69.8,49,0,5.75,OM,2021-02-20 21:45:17
633,Tikapur,28.5,81.1333,57.29,40,0,3.13,NP,2021-02-20 21:49:43
634,Shahr-E Kord,32.3256,50.8644,30.2,40,0,13.8,IR,2021-02-20 21:48:56
635,Santiago Del Estero,-27.7951,-64.2615,79.0,67,29,4.0,AR,2021-02-20 21:42:44
636,Tura,25.5198,90.2201,63.39,32,0,3.96,IN,2021-02-20 21:44:50
637,Sakhnovshchyna,49.1517,35.872,22.19,98,100,10.92,UA,2021-02-20 21:49:43
638,Imuris,30.7833,-110.8667,75.7,18,0,16.87,MX,2021-02-20 21:49:44
639,Saint George,37.1041,-113.5841,57.2,17,20,18.41,US,2021-02-20 21:44:42
640,Ambanja,-13.6833,48.45,76.8,89,100,3.49,MG,2021-02-20 21:49:44
641,Kyaikto,17.3,97.0167,77.54,59,99,3.69,MM,2021-02-20 21:49:44
642,Redmond,47.674,-122.1215,50.0,73,39,6.85,US,2021-02-20 21:45:18
643,Baglung,28.2719,83.5898,53.71,40,0,4.74,NP,2021-02-20 21:49:44
644,Xining,36.6167,101.7667,28.85,58,84,2.93,CN,2021-02-20 21:40:28
645,Dingzhou,38.5131,114.9956,59.0,14,0,6.71,CN,2021-02-20 21:49:45
646,Kathu,7.9178,98.3332,77.0,73,20,14.97,TH,2021-02-20 21:49:45
647,Ville-Marie,47.3335,-79.433,21.2,58,75,3.44,CA,2021-02-20 21:49:45
648,Betsiamites,48.9413,-68.646,23.0,46,20,2.3,CA,2021-02-20 21:49:45
649,Niamey,13.5137,2.1098,77.0,8,62,5.75,NE,2021-02-20 21:46:35
650,Yakhroma,56.3,37.4833,14.0,85,98,8.95,RU,2021-02-20 21:49:46
651,Kapit,2.0167,112.9333,71.28,94,61,0.65,MY,2021-02-20 21:46:13
652,Marfino,55.7028,37.3822,14.0,79,0,4.47,RU,2021-02-20 21:49:46
653,Matara,5.9485,80.5353,74.71,89,92,8.19,LK,2021-02-20 21:45:28
654,Hohhot,40.8106,111.6522,28.4,37,47,4.47,CN,2021-02-20 21:49:22
655,Hirado,33.3597,129.5531,59.0,53,0,5.01,JP,2021-02-20 21:49:47
656,Axim,4.8699,-2.2405,79.77,83,73,8.75,GH,2021-02-20 21:49:47
657,Tucupita,9.0622,-62.051,78.35,70,94,5.68,VE,2021-02-20 21:49:47
658,Mount Isa,-20.7333,139.5,73.4,83,17,5.75,AU,2021-02-20 21:43:14
659,Lapeer,43.0514,-83.3188,27.0,59,1,9.22,US,2021-02-20 21:49:47
660,Pechenga,69.5259,31.1703,-0.4,85,54,9.22,RU,2021-02-20 21:49:48
661,Souillac,-20.5167,57.5167,78.8,83,40,8.05,MU,2021-02-20 21:44:44
662,Vung Tau,10.346,107.0843,71.87,82,85,13.76,VN,2021-02-20 21:49:48
663,Natitingou,10.3042,1.3796,75.2,23,48,2.3,BJ,2021-02-20 21:49:48
664,Oksfjord,70.2396,22.3479,12.2,67,75,9.22,NO,2021-02-20 21:49:48
665,Nizhneudinsk,54.9076,99.0276,-5.96,87,99,2.89,RU,2021-02-20 21:49:48
666,Behshahr,36.6923,53.5526,43.54,72,13,2.66,IR,2021-02-20 21:49:49
667,Aksu,41.1231,80.2644,38.89,63,88,7.05,CN,2021-02-20 21:44:16
668,Tabou,4.423,-7.3528,78.49,87,26,6.58,CI,2021-02-20 21:45:17
669,Belyy Yar,53.6039,91.3903,5.0,66,0,2.06,RU,2021-02-20 21:45:03
670,Beaverton,45.4871,-122.8037,52.0,61,90,3.44,US,2021-02-20 21:47:47
671,Natal,-5.795,-35.2094,82.4,78,40,11.5,BR,2021-02-20 21:49:49
672,Rensvik,63.1,7.8167,44.6,61,75,6.91,NO,2021-02-20 21:49:49
673,Dicabisagan,17.0818,122.4157,66.96,75,100,7.99,PH,2021-02-20 21:49:50
674,Rodrigues Alves,-7.738,-72.6509,87.8,66,40,4.61,BR,2021-02-20 21:49:50
675,Cicero Dantas,-10.6,-38.3833,77.83,57,98,13.62,BR,2021-02-20 21:49:50
676,Baherden,38.4362,57.4316,42.49,63,0,5.77,TM,2021-02-20 21:49:50
677,Fukue,32.6881,128.8419,60.76,68,0,19.48,JP,2021-02-20 21:49:50
678,Abonnema,4.7084,6.7931,80.4,73,75,7.47,NG,2021-02-20 21:49:50
679,Kenora,49.8167,-94.4337,26.6,50,75,14.97,CA,2021-02-20 21:49:25
680,Alice Springs,-23.7,133.8833,87.01,53,1,4.61,AU,2021-02-20 21:43:59
681,Warrington,53.3925,-2.5802,53.6,87,40,19.57,GB,2021-02-20 21:49:51
682,Kamenka,51.3223,42.7678,17.01,77,99,5.73,RU,2021-02-20 21:49:51
683,Masallatah,32.6167,14.0,58.39,42,65,12.5,LY,2021-02-20 21:49:51
684,Qasigiannguit,68.8193,-51.1922,-0.4,71,90,11.5,GL,2021-02-20 21:49:51
685,Markivka,49.5229,39.5705,19.17,93,100,7.02,UA,2021-02-20 21:49:52
686,Marsh Harbour,26.5412,-77.0636,69.6,84,88,26.06,BS,2021-02-20 21:44:46
687,Fuxin,42.0156,121.6589,27.72,88,36,5.14,CN,2021-02-20 21:49:52
688,Ahuimanu,21.4447,-157.8378,80.6,65,75,9.22,US,2021-02-20 21:49:52
689,Mosquera,4.7059,-74.2302,60.8,72,90,11.5,CO,2021-02-20 21:49:52
690,Hope,33.6671,-93.5916,46.4,46,1,4.25,US,2021-02-20 21:49:52
691,Jumla,29.2747,82.1838,40.03,59,0,3.42,NP,2021-02-20 21:45:18
692,Matongo,-2.3833,34.0833,65.43,81,85,2.17,TZ,2021-02-20 21:49:53
693,Trapani,37.8333,12.6667,51.8,93,0,5.75,IT,2021-02-20 21:49:53
